datetime,open,high,low,close,volume,quote_volume,trade_count,taker_buy_volume,taker_buy_quote_volume
2025-01-02 10:57:00,1.00110000,1.00120000,1.00110000,1.00110000,379638.00000000,380071.09790000,144,154961.00000000,155146.95320000
2025-01-02 10:58:00,1.00110000,1.00120000,1.00110000,1.00110000,129883.00000000,130033.28730000,178,74160.00000000,74248.99200000
2025-01-02 10:59:00,1.00110000,1.00120000,1.00110000,1.00120000,131964.00000000,132113.41500000,294,42546.00000000,42597.05520000
2025-01-02 11:00:00,1.00110000,1.00130000,1.00110000,1.00120000,411990.00000000,412484.32400000,201,352507.00000000,352931.04990000
2025-01-02 11:01:00,1.00120000,1.00130000,1.00120000,1.00130000,332025.00000000,332427.87260000,351,44426.00000000,44483.75380000
2025-01-02 11:02:00,1.00120000,1.00130000,1.00120000,1.00120000,890063.00000000,891183.46780000,333,523922.00000000,524603.09860000
2025-01-02 11:03:00,1.00130000,1.00130000,1.00120000,1.00120000,286279.00000000,286633.89500000,215,113602.00000000,113749.68260000
2025-01-02 11:04:00,1.00130000,1.00130000,1.00120000,1.00120000,186456.00000000,186682.80510000,221,30579.00000000,30618.75270000
2025-01-02 11:05:00,1.00120000,1.00130000,1.00110000,1.00110000,1916666.00000000,1918954.45390000,370,227608.00000000,227881.20050000
2025-01-02 11:06:00,1.00120000,1.00120000,1.00110000,1.00120000,418568.00000000,419052.56280000,141,241380.00000000,241669.65600000
2025-01-02 11:07:00,1.00120000,1.00120000,1.00110000,1.00120000,363470.00000000,363891.53990000,186,217229.00000000,217489.67480000
2025-01-02 11:08:00,1.00110000,1.00120000,1.00110000,1.00120000,431125.00000000,431634.46980000,340,352323.00000000,352745.78760000
2025-01-02 11:09:00,1.00120000,1.00130000,1.00110000,1.00120000,926479.00000000,927581.75030000,366,358766.00000000,359196.78050000
2025-01-02 11:10:00,1.00130000,1.00130000,1.00110000,1.00110000,1064157.00000000,1065401.80400000,265,515981.00000000,516600.19580000
2025-01-02 11:11:00,1.00110000,1.00120000,1.00110000,1.00110000,480612.00000000,481146.39490000,235,57217.00000000,57285.66040000
2025-01-02 11:12:00,1.00110000,1.00120000,1.00110000,1.00110000,446582.00000000,447076.44300000,388,32028.00000000,32066.43360000
2025-01-02 11:13:00,1.00110000,1.00120000,1.00110000,1.00120000,119844.00000000,119979.89870000,440,40703.00000000,40751.84360000
2025-01-02 11:14:00,1.00110000,1.00130000,1.00110000,1.00130000,872082.00000000,873117.91690000,340,394712.00000000,395186.00850000
2025-01-02 11:15:00,1.00120000,1.00130000,1.00110000,1.00120000,759054.00000000,759960.19360000,364,294596.00000000,294949.96290000
2025-01-02 11:16:00,1.00130000,1.00130000,1.00120000,1.00130000,660450.00000000,661269.82640000,955,272864.00000000,273218.72320000
2025-01-02 11:17:00,1.00120000,1.00130000,1.00110000,1.00110000,2361049.00000000,2363892.60130000,866,126338.00000000,126500.00500000
2025-01-02 11:18:00,1.00110000,1.00120000,1.00110000,1.00120000,515312.00000000,515916.17220000,507,373290.00000000,373737.94800000
2025-01-02 11:19:00,1.00110000,1.00130000,1.00110000,1.00120000,607525.00000000,608244.90980000,554,159866.00000000,160059.85460000
2025-01-02 11:20:00,1.00120000,1.00120000,1.00110000,1.00110000,149427.00000000,149601.37240000,365,100027.00000000,100147.03240000
2025-01-02 11:21:00,1.00110000,1.00120000,1.00110000,1.00120000,1049226.00000000,1050473.85320000,439,937046.00000000,938170.45520000
2025-01-02 11:22:00,1.00120000,1.00120000,1.00110000,1.00110000,675988.00000000,676788.70140000,249,571146.00000000,571831.37520000
2025-01-02 11:23:00,1.00110000,1.00120000,1.00110000,1.00110000,244651.00000000,244936.33640000,192,162203.00000000,162397.64360000
2025-01-02 11:24:00,1.00110000,1.00120000,1.00110000,1.00110000,123876.00000000,124014.53090000,287,22673.00000000,22700.20760000
2025-01-02 11:25:00,1.00110000,1.00120000,1.00110000,1.00110000,69810.00000000,69888.50700000,256,17160.00000000,17180.59200000
2025-01-02 11:26:00,1.00110000,1.00120000,1.00110000,1.00110000,195523.00000000,195748.47930000,231,104040.00000000,104164.84800000
2025-01-02 11:27:00,1.00120000,1.00120000,1.00110000,1.00110000,1508121.00000000,1509921.36650000,344,1414334.00000000,1416031.20080000
2025-01-02 11:28:00,1.00120000,1.00120000,1.00110000,1.00120000,591454.00000000,592137.27440000,439,326750.00000000,327142.10000000
2025-01-02 11:29:00,1.00120000,1.00120000,1.00110000,1.00120000,316620.00000000,316980.56330000,140,122813.00000000,122960.37560000
2025-01-02 11:30:00,1.00110000,1.00120000,1.00110000,1.00120000,96228.00000000,96336.49190000,122,26411.00000000,26442.69320000
2025-01-02 11:31:00,1.00110000,1.00120000,1.00110000,1.00120000,381236.00000000,381684.86610000,159,295065.00000000,295419.07800000
2025-01-02 11:32:00,1.00120000,1.00120000,1.00110000,1.00120000,258508.00000000,258802.54610000,130,101873.00000000,101995.24760000
2025-01-02 11:33:00,1.00120000,1.00120000,1.00110000,1.00110000,100962.00000000,101080.00290000,165,69447.00000000,69530.33640000
2025-01-02 11:34:00,1.00120000,1.00120000,1.00110000,1.00120000,87667.00000000,87768.30690000,163,48732.00000000,48790.47840000
2025-01-02 11:35:00,1.00110000,1.00120000,1.00110000,1.00120000,266899.00000000,267200.19400000,177,76051.00000000,76142.26120000
2025-01-02 11:36:00,1.00120000,1.00120000,1.00110000,1.00110000,113795.00000000,113922.70580000,156,25313.00000000,25343.37560000
2025-01-02 11:37:00,1.00110000,1.00120000,1.00110000,1.00110000,67181.00000000,67257.90670000,125,30076.00000000,30112.09120000
2025-01-02 11:38:00,1.00120000,1.00120000,1.00110000,1.00120000,187096.00000000,187314.04410000,306,122385.00000000,122531.86200000
2025-01-02 11:39:00,1.00110000,1.00120000,1.00110000,1.00110000,172548.00000000,172752.81110000,404,150083.00000000,150263.09960000
2025-01-02 11:40:00,1.00120000,1.00120000,1.00110000,1.00120000,126569.00000000,126709.75550000,175,15296.00000000,15314.35520000
2025-01-02 11:41:00,1.00110000,1.00120000,1.00110000,1.00110000,58520.00000000,58585.93170000,137,15597.00000000,15615.71640000
2025-01-02 11:42:00,1.00110000,1.00120000,1.00110000,1.00110000,66418.00000000,66491.49020000,105,4304.00000000,4309.16480000
2025-01-02 11:43:00,1.00110000,1.00120000,1.00110000,1.00110000,52707.00000000,52768.70190000,133,37242.00000000,37286.69040000
2025-01-02 11:44:00,1.00120000,1.00120000,1.00110000,1.00120000,357628.00000000,358049.21820000,181,278274.00000000,278607.92880000
2025-01-02 11:45:00,1.00110000,1.00120000,1.00110000,1.00110000,148758.00000000,148926.58470000,190,49509.00000000,49568.41080000
2025-01-02 11:46:00,1.00110000,1.00120000,1.00110000,1.00120000,81049.00000000,81142.62730000,155,44734.00000000,44787.68080000
2025-01-02 11:47:00,1.00120000,1.00120000,1.00110000,1.00120000,4324280.00000000,4329045.50230000,173,87943.00000000,88048.53160000
2025-01-02 11:48:00,1.00110000,1.00120000,1.00110000,1.00120000,66527.00000000,66601.91950000,107,17398.00000000,17418.87760000
2025-01-02 11:49:00,1.00110000,1.00120000,1.00110000,1.00120000,443864.00000000,444376.68010000,243,244297.00000000,244590.15640000
2025-01-02 11:50:00,1.00110000,1.00120000,1.00110000,1.00110000,139818.00000000,139979.95140000,311,81516.00000000,81613.81920000
2025-01-02 11:51:00,1.00120000,1.00120000,1.00110000,1.00120000,1136100.00000000,1137452.70560000,196,1029956.00000000,1031191.94720000
2025-01-02 11:52:00,1.00110000,1.00120000,1.00110000,1.00120000,171670.00000000,171860.74780000,134,19108.00000000,19130.92960000
2025-01-02 11:53:00,1.00110000,1.00120000,1.00110000,1.00110000,621477.00000000,622163.60040000,157,29757.00000000,29792.70840000
2025-01-02 11:54:00,1.00110000,1.00120000,1.00110000,1.00110000,131732.00000000,131879.72180000,105,28166.00000000,28199.79920000
2025-01-02 11:55:00,1.00110000,1.00120000,1.00110000,1.00120000,186005.00000000,186215.32800000,169,57225.00000000,57293.67000000
2025-01-02 11:56:00,1.00120000,1.00120000,1.00110000,1.00110000,106023.00000000,106143.21800000,153,35927.00000000,35970.11240000
2025-01-02 11:57:00,1.00110000,1.00120000,1.00110000,1.00120000,152476.00000000,152647.75060000,141,40270.00000000,40318.32400000
2025-01-02 11:58:00,1.00110000,1.00120000,1.00110000,1.00110000,103754.00000000,103869.01380000,146,8844.00000000,8854.61280000
2025-01-02 11:59:00,1.00120000,1.00120000,1.00110000,1.00110000,63952.00000000,64023.93880000,120,15916.00000000,15935.09920000
2025-01-02 12:00:00,1.00110000,1.00120000,1.00110000,1.00120000,444031.00000000,444533.78700000,364,143529.00000000,143701.23480000
2025-01-02 12:01:00,1.00110000,1.00120000,1.00110000,1.00120000,703324.00000000,704108.18460000,475,105282.00000000,105408.33840000
2025-01-02 12:02:00,1.00110000,1.00120000,1.00110000,1.00110000,1036358.00000000,1037504.15830000,238,61645.00000000,61718.97400000
2025-01-02 12:03:00,1.00110000,1.00120000,1.00110000,1.00120000,721515.00000000,722361.11510000,293,524486.00000000,525115.38320000
2025-01-02 12:04:00,1.00120000,1.00120000,1.00110000,1.00110000,95222.00000000,95328.40200000,189,16578.00000000,16597.89360000
2025-01-02 12:05:00,1.00110000,1.00120000,1.00110000,1.00120000,58524.00000000,58591.00710000,198,26307.00000000,26338.56840000
2025-01-02 12:06:00,1.00110000,1.00120000,1.00110000,1.00110000,313885.00000000,314232.66550000,269,23920.00000000,23948.70400000
2025-01-02 12:07:00,1.00120000,1.00120000,1.00100000,1.00100000,1107104.00000000,1108321.72290000,353,137209.00000000,137363.31800000
2025-01-02 12:08:00,1.00110000,1.00120000,1.00100000,1.00120000,1559265.00000000,1560981.35200000,294,674508.00000000,675254.91950000
2025-01-02 12:09:00,1.00120000,1.00120000,1.00100000,1.00110000,187211.00000000,187416.89320000,305,40906.00000000,40955.08720000
2025-01-02 12:10:00,1.00120000,1.00120000,1.00110000,1.00110000,92218.00000000,92322.57100000,182,31312.00000000,31349.57440000
2025-01-02 12:11:00,1.00110000,1.00120000,1.00110000,1.00120000,156765.00000000,156942.88370000,161,54422.00000000,54487.30640000
2025-01-02 12:12:00,1.00110000,1.00120000,1.00110000,1.00120000,597155.00000000,597843.02570000,286,311552.00000000,311925.86240000
2025-01-02 12:13:00,1.00110000,1.00120000,1.00110000,1.00120000,236930.00000000,237196.29360000,207,56706.00000000,56774.04720000
2025-01-02 12:14:00,1.00110000,1.00120000,1.00110000,1.00110000,104407.00000000,104525.19890000,253,33512.00000000,33552.21440000
2025-01-02 12:15:00,1.00110000,1.00120000,1.00110000,1.00110000,220446.00000000,220691.70200000,207,32114.00000000,32152.53680000
2025-01-02 12:16:00,1.00110000,1.00120000,1.00110000,1.00120000,242282.00000000,242552.17820000,127,36680.00000000,36724.01600000
2025-01-02 12:17:00,1.00110000,1.00120000,1.00100000,1.00110000,2326940.00000000,2329500.97060000,266,139309.00000000,139472.66700000
2025-01-02 12:18:00,1.00110000,1.00110000,1.00100000,1.00100000,2289531.00000000,2291844.06970000,362,235387.00000000,235645.92570000
2025-01-02 12:19:00,1.00100000,1.00110000,1.00100000,1.00110000,101247.00000000,101350.72510000,340,24781.00000000,24808.25910000
2025-01-02 12:20:00,1.00100000,1.00110000,1.00100000,1.00100000,232801.00000000,233037.71830000,648,39173.00000000,39216.09030000
2025-01-02 12:21:00,1.00100000,1.00110000,1.00100000,1.00110000,205837.00000000,206052.62230000,231,97853.00000000,97960.63830000
2025-01-02 12:22:00,1.00100000,1.00110000,1.00100000,1.00100000,853388.00000000,854244.70970000,226,33217.00000000,33253.53870000
2025-01-02 12:23:00,1.00100000,1.00110000,1.00100000,1.00110000,1896695.00000000,1898728.67200000,232,1369770.00000000,1371276.74700000
2025-01-02 12:24:00,1.00110000,1.00110000,1.00100000,1.00110000,104686.00000000,104791.40900000,182,7230.00000000,7237.95300000
2025-01-02 12:25:00,1.00100000,1.00110000,1.00100000,1.00110000,368726.00000000,369100.84840000,267,61224.00000000,61291.34640000
2025-01-02 12:26:00,1.00100000,1.00110000,1.00100000,1.00110000,73605.00000000,73680.39190000,150,17869.00000000,17888.65590000
2025-01-02 12:27:00,1.00110000,1.00110000,1.00100000,1.00100000,109165.00000000,109274.76510000,267,6001.00000000,6007.60110000
2025-01-02 12:28:00,1.00100000,1.00110000,1.00100000,1.00100000,79011.00000000,79093.50260000,165,34916.00000000,34954.40760000
2025-01-02 12:29:00,1.00110000,1.00110000,1.00100000,1.00100000,663510.00000000,664201.84150000,147,283315.00000000,283626.64650000
2025-01-02 12:30:00,1.00100000,1.00110000,1.00100000,1.00110000,288979.00000000,289272.67970000,473,47007.00000000,47058.70770000
2025-01-02 12:31:00,1.00100000,1.00110000,1.00100000,1.00110000,463093.00000000,463567.61920000,373,115262.00000000,115388.78820000
2025-01-02 12:32:00,1.00100000,1.00110000,1.00100000,1.00110000,230059.00000000,230290.14120000,289,10822.00000000,10833.90420000
2025-01-02 12:33:00,1.00110000,1.00110000,1.00100000,1.00110000,143717.00000000,143861.57990000,155,8629.00000000,8638.49190000
2025-01-02 12:34:00,1.00100000,1.00110000,1.00100000,1.00110000,252523.00000000,252778.23510000,147,27121.00000000,27150.83310000
2025-01-02 12:35:00,1.00110000,1.00110000,1.00100000,1.00110000,149766.00000000,149920.31300000,162,45470.00000000,45520.01700000
2025-01-02 12:36:00,1.00110000,1.00110000,1.00100000,1.00100000,397717.00000000,398145.72920000,232,310122.00000000,310463.13420000
2025-01-02 12:37:00,1.00100000,1.00110000,1.00100000,1.00110000,128350.00000000,128488.68350000,145,103335.00000000,103448.66850000
2025-01-02 12:38:00,1.00100000,1.00110000,1.00100000,1.00110000,223131.00000000,223355.71920000,139,15882.00000000,15899.47020000
2025-01-02 12:39:00,1.00110000,1.00110000,1.00100000,1.00110000,161730.00000000,161904.29570000,386,125657.00000000,125795.22270000
2025-01-02 12:40:00,1.00100000,1.00110000,1.00100000,1.00110000,225630.00000000,225871.30370000,189,156737.00000000,156909.41070000
2025-01-02 12:41:00,1.00100000,1.00110000,1.00100000,1.00100000,162314.00000000,162479.82760000,148,35136.00000000,35174.64960000
2025-01-02 12:42:00,1.00110000,1.00110000,1.00100000,1.00110000,51027.00000000,51079.47660000,163,14496.00000000,14511.94560000
2025-01-02 12:43:00,1.00110000,1.00110000,1.00100000,1.00110000,691063.00000000,691807.90390000,585,538409.00000000,539001.24990000
2025-01-02 12:44:00,1.00110000,1.00110000,1.00100000,1.00110000,580924.00000000,581558.32900000,475,534050.00000000,534637.45500000
2025-01-02 12:45:00,1.00100000,1.00110000,1.00100000,1.00100000,1017025.00000000,1018047.53430000,202,55093.00000000,55153.60230000
2025-01-02 12:46:00,1.00100000,1.00110000,1.00100000,1.00110000,166506.00000000,166683.03390000,255,105279.00000000,105394.80690000
2025-01-02 12:47:00,1.00110000,1.00110000,1.00100000,1.00110000,124074.00000000,124202.79730000,206,47233.00000000,47284.95630000
2025-01-02 12:48:00,1.00110000,1.00110000,1.00100000,1.00110000,141038.00000000,141188.01660000,203,89786.00000000,89884.76460000
2025-01-02 12:49:00,1.00110000,1.00110000,1.00100000,1.00100000,53104.00000000,53160.60160000,90,34976.00000000,35014.47360000
2025-01-02 12:50:00,1.00100000,1.00110000,1.00100000,1.00100000,74192.00000000,74268.77430000,172,25823.00000000,25851.40530000
2025-01-02 12:51:00,1.00100000,1.00110000,1.00100000,1.00100000,392418.00000000,392826.83510000,226,164171.00000000,164351.58810000
2025-01-02 12:52:00,1.00100000,1.00110000,1.00100000,1.00100000,377159.00000000,377537.24960000,166,10906.00000000,10917.99660000
2025-01-02 12:53:00,1.00110000,1.00110000,1.00100000,1.00100000,71235.00000000,71309.44760000,225,32126.00000000,32161.33860000
2025-01-02 12:54:00,1.00110000,1.00110000,1.00100000,1.00100000,133599.00000000,133735.37150000,114,27725.00000000,27755.49750000
2025-01-02 12:55:00,1.00100000,1.00110000,1.00100000,1.00100000,95906.00000000,96009.94960000,110,80436.00000000,80524.47960000
2025-01-02 12:56:00,1.00110000,1.00110000,1.00100000,1.00110000,156633.00000000,156798.79520000,236,91622.00000000,91722.78420000
2025-01-02 12:57:00,1.00100000,1.00110000,1.00100000,1.00100000,328632.00000000,328975.98620000,148,153542.00000000,153710.89620000
2025-01-02 12:58:00,1.00110000,1.00110000,1.00100000,1.00110000,74063.00000000,74139.60250000,133,25395.00000000,25422.93450000
2025-01-02 12:59:00,1.00110000,1.00110000,1.00100000,1.00110000,167634.00000000,167809.96860000,124,83346.00000000,83437.68060000
2025-01-02 13:00:00,1.00110000,1.00110000,1.00100000,1.00110000,127254.00000000,127390.69850000,141,94445.00000000,94548.88950000
2025-01-02 13:01:00,1.00100000,1.00110000,1.00100000,1.00100000,219893.00000000,220118.59030000,229,56973.00000000,57035.67030000
2025-01-02 13:02:00,1.00100000,1.00110000,1.00100000,1.00100000,81883.00000000,81967.97780000,146,30948.00000000,30982.04280000
2025-01-02 13:03:00,1.00110000,1.00110000,1.00100000,1.00100000,321180.00000000,321512.50530000,201,113253.00000000,113377.57830000
2025-01-02 13:04:00,1.00100000,1.00110000,1.00100000,1.00110000,159543.00000000,159707.14400000,259,46010.00000000,46060.61100000
2025-01-02 13:05:00,1.00110000,1.00110000,1.00100000,1.00100000,1692154.00000000,1694001.81900000,285,1556650.00000000,1558362.31500000
2025-01-02 13:06:00,1.00100000,1.00110000,1.00100000,1.00100000,55293.00000000,55349.87420000,115,15812.00000000,15829.39320000
2025-01-02 13:07:00,1.00110000,1.00110000,1.00100000,1.00100000,2551862.00000000,2554665.03680000,561,2511748.00000000,2514510.92280000
2025-01-02 13:08:00,1.00100000,1.00110000,1.00100000,1.00110000,197462.00000000,197676.87450000,689,174125.00000000,174316.53750000
2025-01-02 13:09:00,1.00110000,1.00110000,1.00100000,1.00110000,358624.00000000,358994.44000000,119,118160.00000000,118289.97600000
2025-01-02 13:10:00,1.00110000,1.00110000,1.00100000,1.00100000,130883.00000000,131015.75350000,216,18705.00000000,18725.57550000
2025-01-02 13:11:00,1.00100000,1.00120000,1.00100000,1.00120000,211618.00000000,211845.90130000,338,91345.00000000,91445.53200000
2025-01-02 13:12:00,1.00110000,1.00120000,1.00110000,1.00110000,505549.00000000,506120.89890000,635,157950.00000000,158139.54000000
