datetime,open,high,low,close,volume,quote_volume,trade_count,taker_buy_volume,taker_buy_quote_volume
2025-01-02 10:57:00,96683.74000000,96722.23000000,96673.50000000,96711.95000000,40.82460000,3947285.04407580,1310,26.55149000,2567223.03772950
2025-01-02 10:58:00,96711.95000000,96718.23000000,96711.94000000,96718.22000000,2.50807000,242563.70914510,414,1.45107000,140337.00412750
2025-01-02 10:59:00,96718.22000000,96718.23000000,96657.96000000,96708.00000000,7.31638000,707463.78120830,1278,3.27060000,316220.02375450
2025-01-02 11:00:00,96708.00000000,96727.65000000,96696.36000000,96696.37000000,8.77616000,848841.82913460,627,6.68151000,646246.69973990
2025-01-02 11:01:00,96696.36000000,96696.36000000,96646.60000000,96692.00000000,19.23227000,1859127.03496980,1107,5.05518000,488622.56867720
2025-01-02 11:02:00,96692.00000000,96711.51000000,96681.09000000,96711.51000000,5.62771000,544145.19646640,1073,3.78153000,365641.47018190
2025-01-02 11:03:00,96711.51000000,96711.51000000,96675.99000000,96694.44000000,8.85411000,856219.28923330,1014,1.64944000,159502.72196830
2025-01-02 11:04:00,96694.44000000,96694.45000000,96692.34000000,96692.34000000,8.04036000,777445.48954880,379,1.71812000,166129.06420400
2025-01-02 11:05:00,96692.34000000,96692.35000000,96676.60000000,96682.90000000,5.93404000,573734.09869850,579,1.61356000,156003.38068910
2025-01-02 11:06:00,96682.90000000,96733.91000000,96666.94000000,96733.91000000,9.35839000,904840.62666710,1449,6.36221000,615160.46717040
2025-01-02 11:07:00,96733.91000000,96789.00000000,96733.91000000,96789.00000000,8.57572000,829834.63860300,1273,6.79226000,657244.34257570
2025-01-02 11:08:00,96788.99000000,96875.01000000,96788.99000000,96875.01000000,19.04988000,1844747.02032470,3227,11.71298000,1134130.94234640
2025-01-02 11:09:00,96875.01000000,96876.38000000,96828.00000000,96833.61000000,14.09033000,1364789.05470080,2066,6.17180000,597823.87612760
2025-01-02 11:10:00,96833.60000000,96853.59000000,96797.37000000,96851.11000000,12.66978000,1226887.28528140,1859,7.86235000,761313.36710340
2025-01-02 11:11:00,96851.11000000,96851.11000000,96842.46000000,96842.47000000,5.72893000,554843.29292030,353,3.89010000,376754.02275540
2025-01-02 11:12:00,96842.46000000,96842.47000000,96788.99000000,96788.99000000,12.55255000,1215392.89793000,693,6.75331000,653929.31463180
2025-01-02 11:13:00,96789.00000000,96789.00000000,96731.78000000,96731.87000000,10.99540000,1063917.80917220,1072,3.91880000,379168.69191600
2025-01-02 11:14:00,96731.88000000,96763.99000000,96719.01000000,96759.98000000,7.05233000,682261.40559730,1319,4.02602000,389476.15681580
2025-01-02 11:15:00,96759.99000000,96760.00000000,96655.41000000,96680.00000000,20.92864000,2024111.64387560,1650,4.55965000,440970.70647880
2025-01-02 11:16:00,96680.00000000,96713.10000000,96679.99000000,96713.10000000,6.76828000,654456.66273220,1036,2.61930000,253260.71564030
2025-01-02 11:17:00,96713.11000000,96730.77000000,96684.00000000,96696.09000000,9.77490000,945239.96799440,1537,6.17022000,596603.69397240
2025-01-02 11:18:00,96696.08000000,96712.00000000,96696.08000000,96702.00000000,8.97067000,867507.74591090,775,6.08436000,588396.36233210
2025-01-02 11:19:00,96702.00000000,96702.01000000,96702.00000000,96702.01000000,1.52364000,147339.04296810,212,0.76881000,74345.47230810
2025-01-02 11:20:00,96702.01000000,96702.01000000,96678.29000000,96678.30000000,4.67105000,451685.18777050,409,1.81010000,175039.76060000
2025-01-02 11:21:00,96678.30000000,96678.30000000,96592.01000000,96612.62000000,15.20047000,1468745.33917550,2006,6.68472000,645896.87967650
2025-01-02 11:22:00,96612.62000000,96634.61000000,96586.53000000,96611.99000000,19.61487000,1894974.03010830,1627,6.28386000,607078.66716080
2025-01-02 11:23:00,96611.98000000,96611.99000000,96559.51000000,96559.52000000,16.83011000,1625753.17176210,1246,7.86772000,760041.05896780
2025-01-02 11:24:00,96559.51000000,96564.07000000,96477.19000000,96490.84000000,37.80832000,3649708.10170290,2814,15.37400000,1484259.76767600
2025-01-02 11:25:00,96490.83000000,96500.04000000,96469.46000000,96490.21000000,13.40680000,1293641.02621400,1366,7.84449000,756941.07041190
2025-01-02 11:26:00,96490.21000000,96533.42000000,96490.21000000,96532.77000000,18.25396000,1761719.57687560,1423,10.48696000,1012041.43075840
2025-01-02 11:27:00,96532.77000000,96538.47000000,96523.75000000,96538.45000000,6.07742000,586655.50995540,640,3.40715000,328880.39381130
2025-01-02 11:28:00,96538.45000000,96634.61000000,96538.45000000,96576.22000000,16.89716000,1631808.04509110,2249,11.95961000,1154898.03192450
2025-01-02 11:29:00,96576.23000000,96576.23000000,96556.16000000,96556.16000000,11.04791000,1066950.17843250,495,0.82844000,80005.98952840
2025-01-02 11:30:00,96556.16000000,96609.99000000,96556.16000000,96581.10000000,15.57146000,1503937.39314510,2260,8.84920000,854636.41933030
2025-01-02 11:31:00,96581.10000000,96590.77000000,96550.69000000,96560.45000000,8.32636000,804117.82484790,1094,3.00342000,290063.00163580
2025-01-02 11:32:00,96560.44000000,96610.36000000,96560.44000000,96610.35000000,4.89454000,472733.80607850,667,2.59971000,251074.45992450
2025-01-02 11:33:00,96610.36000000,96629.29000000,96584.00000000,96584.01000000,6.85320000,662064.24632600,1040,2.33562000,225630.85388360
2025-01-02 11:34:00,96584.01000000,96615.15000000,96584.00000000,96586.01000000,2.71388000,262159.14349520,1009,1.24557000,120317.90311780
2025-01-02 11:35:00,96586.01000000,96636.37000000,96586.00000000,96636.37000000,4.14821000,400763.98782690,836,2.50975000,242475.72857100
2025-01-02 11:36:00,96636.37000000,96636.37000000,96610.95000000,96610.95000000,7.20380000,696052.01141400,1322,2.78123000,268749.29804190
2025-01-02 11:37:00,96610.95000000,96643.65000000,96610.95000000,96643.65000000,2.96252000,286269.06482320,694,2.57640000,248958.70375650
2025-01-02 11:38:00,96643.64000000,96680.00000000,96643.64000000,96680.00000000,5.46328000,528093.03181780,775,1.63812000,158340.24786500
2025-01-02 11:39:00,96679.99000000,96702.70000000,96679.99000000,96702.69000000,7.78757000,753010.55848530,513,1.60526000,155220.16153060
2025-01-02 11:40:00,96702.69000000,96709.00000000,96680.88000000,96686.05000000,9.57173000,925612.82319000,1101,2.44716000,236634.17873010
2025-01-02 11:41:00,96686.05000000,96686.05000000,96662.64000000,96662.64000000,8.48329000,820143.58992090,646,0.70431000,68091.87730830
2025-01-02 11:42:00,96662.64000000,96727.27000000,96662.64000000,96727.27000000,8.65509000,836899.80460570,1021,4.83636000,467623.53292810
2025-01-02 11:43:00,96727.27000000,96727.27000000,96666.67000000,96666.68000000,4.72331000,456818.68278800,883,2.02514000,195884.90345920
2025-01-02 11:44:00,96666.68000000,96691.91000000,96666.67000000,96691.90000000,2.03457000,196707.34233480,526,0.98673000,95396.07342850
2025-01-02 11:45:00,96691.91000000,96715.50000000,96666.68000000,96715.50000000,5.52842000,534562.22444930,1087,0.98971000,95689.40270010
2025-01-02 11:46:00,96715.50000000,96750.00000000,96715.49000000,96749.77000000,3.28827000,318096.70581320,810,2.29727000,222224.20457330
2025-01-02 11:47:00,96749.77000000,96789.47000000,96749.77000000,96789.46000000,5.50499000,532686.91895400,903,4.74478000,459126.15437510
2025-01-02 11:48:00,96789.46000000,96789.47000000,96748.00000000,96774.32000000,5.85667000,566760.04768360,1227,2.41582000,233751.77712940
2025-01-02 11:49:00,96774.32000000,96776.44000000,96754.02000000,96754.34000000,3.87358000,374829.05519980,703,0.34884000,33753.41307660
2025-01-02 11:50:00,96754.34000000,96754.34000000,96732.00000000,96732.01000000,3.35612000,324691.74342130,738,1.40607000,136028.58523890
2025-01-02 11:51:00,96732.00000000,96732.01000000,96668.00000000,96668.01000000,4.07168000,393721.05499460,1132,0.94702000,91569.35863720
2025-01-02 11:52:00,96668.01000000,96668.01000000,96608.35000000,96642.00000000,9.70263000,937604.21029740,1626,1.92005000,185529.83659790
2025-01-02 11:53:00,96642.00000000,96643.12000000,96624.94000000,96643.11000000,3.85538000,372562.00244120,660,1.89202000,182832.19947920
2025-01-02 11:54:00,96643.11000000,96643.14000000,96643.11000000,96643.13000000,0.95987000,92764.83962800,217,0.61061000,59011.26291860
2025-01-02 11:55:00,96643.13000000,96681.17000000,96643.13000000,96670.82000000,8.20867000,793457.37369940,908,4.86304000,470040.09829070
2025-01-02 11:56:00,96670.81000000,96732.01000000,96670.81000000,96732.01000000,7.13030000,689424.42947240,881,6.03079000,583106.79621240
2025-01-02 11:57:00,96732.00000000,96740.00000000,96724.00000000,96724.00000000,3.44889000,333619.91891190,762,1.59705000,154483.45563220
2025-01-02 11:58:00,96724.01000000,96739.00000000,96724.00000000,96730.78000000,3.39245000,328163.86439760,467,1.40231000,135650.80486090
2025-01-02 11:59:00,96730.78000000,96733.00000000,96730.77000000,96732.99000000,1.78085000,172263.32678070,286,0.83662000,80927.19939560
2025-01-02 12:00:00,96733.00000000,96792.28000000,96733.00000000,96745.25000000,38.09768000,3686473.41699860,2175,21.24752000,2055733.35694200
2025-01-02 12:01:00,96745.26000000,96776.00000000,96745.25000000,96757.57000000,10.80265000,1045282.82364940,853,6.72415000,650610.45983080
2025-01-02 12:02:00,96757.58000000,96757.58000000,96746.76000000,96747.65000000,4.31363000,417336.46343450,387,2.83077000,273872.37859440
2025-01-02 12:03:00,96747.64000000,96769.00000000,96746.83000000,96769.00000000,5.45155000,527480.64325330,575,4.17300000,403774.60837630
2025-01-02 12:04:00,96768.99000000,96787.88000000,96768.99000000,96787.88000000,2.22730000,215541.78015320,638,1.50572000,145711.89982590
